symbol,entry_time,exit_time,entry_price,exit_price,stop_loss,RR,PnL,confidence,entry_type,regime,ADX
DOTUSDT,2025-08-05 08:45:00,2025-08-05 23:00:00,3.6235,3.6227,4.0389,0.0019258545979776406,2.738128533899667,3.0,momentum,TREND,37.196
NEARUSDT,2025-08-06 00:00:00,2025-08-06 05:00:00,2.661,2.448,2.726,3.276923076923081,3065.8228497168047,3.5,zone,TREND,32.4945
SOLUSDT,2025-08-06 00:00:00,2025-08-06 05:00:00,179.19,162.72,182.48,5.006079027355635,7205.517121856796,3.5,zone,TREND,33.4589
AXSUSDT,2025-08-06 00:00:00,2025-08-06 07:00:00,2.374,2.265,2.43,1.9464285714285694,1568.8952611226832,3.5,zone,TREND,39.8857
SIRENUSDT,2025-08-06 05:00:00,2025-08-06 08:00:00,0.0552,0.05747,0.054,1.8916666666666682,33.83912041474144,4.0,zone,TREND,39.5245
AXSUSDT,2025-08-06 05:00:00,2025-08-06 07:00:00,2.247,2.265,2.43,-0.3000000000000037,-259.0836211028319,3.5,zone,TREND,39.8857
SIRENUSDT,2025-08-06 07:00:00,2025-08-14 14:00:00,0.05797,0.08438,0.054,16.202453987730063,393.6965507283351,4.0,zone,TREND,39.5245
ARBUSDT,2025-08-09 00:00:00,2025-08-10 02:00:00,0.4075,0.4682,0.3881,3.1288659793814495,908.9390413684058,3.5,momentum,TREND,34.7972
ARBUSDT,2025-08-09 01:00:00,2025-08-10 02:00:00,0.4386,0.4682,0.3881,3.217391304347833,443.23880765246804,3.5,momentum,TREND,34.7972
LTCUSDT,2025-08-10 04:00:00,2025-08-10 05:00:00,109.13,122.27,106.71,5.429752066115699,16334.749848165353,4.0,momentum,TREND,30.2779
ARCUSDT,2025-08-10 22:00:00,2025-08-11 01:00:00,0.0259,0.02591,0.0214,0.0022222222222221316,0.15858630427171772,4.5,zone,TREND,36.3853
ENAUSDT,2025-08-11 00:00:00,2025-08-11 08:00:00,0.6344,0.819,0.6104,7.691666666666695,2927.503176856028,5.0,zone,TREND,32.5515
ENAUSDT,2025-08-11 01:00:00,2025-08-11 08:00:00,0.8333,0.819,0.6104,-0.462783171521028,-226.778415108567,5.0,zone,TREND,32.5515
BCHUSDT,2025-08-11 10:00:00,2025-08-11 12:00:00,559.4,585.4,551.2,3.1707317073170995,10142.330230706186,4.0,momentum,TREND,39.3674
BCHUSDT,2025-08-11 11:00:00,2025-08-18 02:00:00,587.2,569.8,551.2,-1.0,-6787.559462088021,4.0,momentum,TREND,39.3674
HBARUSDT,2025-08-11 18:00:00,2025-08-11 21:00:00,0.2481,0.24803,0.2538,0.012280701754383555,1.1550553774275032,3.5,zone,TREND,33.0837
DOGEUSDT,2025-08-11 21:00:00,2025-08-11 22:00:00,0.2025,0.2074,0.2074,-1.0,-80.8541594085078,3.5,zone,TREND,37.3659
AXSUSDT,2025-08-11 21:00:00,2025-08-11 22:00:00,2.2886,2.351,2.351,-1.0,-1029.6529687940576,3.5,zone,TREND,36.1206
XRPUSDT,2025-08-11 21:30:00,2025-08-12 02:00:00,3.1378,3.1634,3.2114,-0.3478260869565262,-422.4217307873119,3.5,zone,TREND,31.1307
HBARUSDT,2025-08-12 06:00:00,2025-08-12 12:00:00,0.2385,0.24916,0.2527,-0.7507042253521133,-175.08199775381055,3.0,momentum,TREND,35.0911
HYPEUSDT,2025-08-12 12:15:00,2025-08-12 13:00:00,42.797,43.42,41.09499999999999,0.36603995299647635,600.8709930020101,3.5,momentum,TREND,39.5841
WIFUSDT,2025-08-12 15:30:00,2025-08-13 06:00:00,0.947,1.0074,0.9049999999999999,1.4380952380952396,993.3077086878051,4.0,momentum,TREND,35.676
APTUSDT,2025-08-13 08:00:00,2025-08-14 00:00:00,4.5129,5.038,4.348,3.1843541540327425,8661.607072566523,4.0,momentum,TREND,37.4791
FILUSDT,2025-08-14 02:30:00,2025-08-14 04:00:00,2.75,2.733,2.375,-0.04533333333333308,-76.7413438082214,3.5,momentum,TREND,34.1148
APTUSDT,2025-08-14 04:00:00,2025-08-14 05:00:00,4.694,5.084,4.6173,5.084745762711876,6600.516209650113,3.5,zone,TREND,39.3977
AXLUSDT,2025-08-14 12:00:00,2025-08-15 03:00:00,0.3565,0.3446,0.3739,0.6839080459770085,205.32767354175763,3.5,zone,TREND,33.708
AXLUSDT,2025-08-14 18:00:00,2025-08-15 03:00:00,0.3415,0.3446,0.3739,-1.0,-53.488721678945275,3.5,zone,TREND,33.708
PUMPFUNUSDT,2025-08-15 23:00:00,2025-08-16 05:00:00,0.0035,0.003497,0.0038,0.009999999999999884,0.05184510936952879,3.5,zone,TREND,32.505
ARBUSDT,2025-08-17 04:00:00,2025-08-17 13:00:00,0.4705,0.522,0.4329,1.3696808510638323,890.0078443447454,4.0,momentum,TREND,33.493
ARBUSDT,2025-08-17 05:00:00,2025-08-17 13:00:00,0.5118,0.522,0.4329,0.49275362318840393,176.2733982974055,4.0,momentum,TREND,33.493
SOLUSDT,2025-08-17 16:00:00,2025-08-17 17:00:00,184.6528,193.5,181.2,2.5623262279888563,4441.79758387579,3.5,zone,TREND,38.9797
AXLUSDT,2025-08-17 19:00:00,2025-08-18 09:00:00,0.3424,0.3236,0.3653,0.8209606986899545,330.0736615470469,4.0,momentum,TREND,34.2043
AXSUSDT,2025-08-18 02:00:00,2025-08-18 09:00:00,2.4716,2.302,2.587,1.4696707105719213,2920.1272935476213,5.0,zone,TREND,31.8393
AXSUSDT,2025-08-18 03:00:00,2025-08-18 09:00:00,2.309,2.302,2.587,0.0514705882352951,120.52412178557603,5.0,zone,TREND,31.8393
WIFUSDT,2025-08-18 09:45:00,2025-08-18 11:00:00,0.8707,0.8732,0.9455,-0.03342245989304743,-43.46566984374268,3.5,zone,TREND,37.4536
HBARUSDT,2025-08-18 11:00:00,2025-08-18 17:00:00,0.2502,0.24677,0.2564,0.5532258064516076,59.62744466323783,3.5,zone,TREND,33.8623
HBARUSDT,2025-08-18 12:00:00,2025-08-18 17:00:00,0.24431,0.24677,0.2564,-1.0,-42.76487284885276,3.5,zone,TREND,33.8623
WIFUSDT,2025-08-18 13:30:00,2025-08-18 15:00:00,0.8682,0.8732,0.9318,-0.07861635220125794,-86.92047327002636,3.5,momentum,TREND,36.4582
XAUTUSDT,2025-08-19 17:30:00,2025-08-20 03:00:00,3323.1,3319.68,3340.5514,0.19597281593454324,681.2247019213427,4.0,momentum,TREND,33.601
LINKUSDT,2025-08-20 12:30:00,2025-08-21 00:00:00,25.217,26.318,23.3292,0.5832185612882739,1015.6548864511858,3.5,zone,TREND,36.1609
SUIUSDT,2025-08-20 13:00:00,2025-08-20 14:00:00,3.6922,3.4837,3.7589,3.125937031484264,3630.9551492549576,4.5,zone,TREND,35.4727
SUIUSDT,2025-08-20 14:00:00,2025-08-20 15:00:00,3.6922,3.4837,3.7424,4.15338645418329,3668.8078566859404,3.5,zone,TREND,35.1817
AVAXUSDT,2025-08-21 12:30:00,2025-08-21 13:00:00,23.073,23.215,23.9,-0.17170495767835522,-306.15721791874637,3.5,zone,TREND,36.9922
FILUSDT,2025-08-21 15:30:00,2025-08-21 18:00:00,2.392,2.409,2.5228,-0.12996941896024367,-231.5420278836279,3.5,momentum,TREND,31.1615
ARBUSDT,2025-08-21 22:00:00,2025-08-21 23:00:00,0.5296,0.4976,0.4854,-0.7239819004524887,-569.7132456434565,5.0,momentum,TREND,36.2968
AXSUSDT,2025-08-22 01:00:00,2025-08-22 02:00:00,2.381,2.295,2.424,1.9999999999999896,1528.6545807105213,3.5,zone,TREND,36.183
AVAXUSDT,2025-08-23 11:30:00,2025-08-24 03:00:00,25.757,25.832,23.885,0.040064102564102186,71.5203765749648,3.5,zone,TREND,37.8092
SOLUSDT,2025-08-24 02:00:00,2025-08-24 05:00:00,192.8323,208.45,190.9452,8.27603200678287,14773.946944762589,3.0,momentum,TREND,30.9872
SOLUSDT,2025-08-24 03:00:00,2025-08-24 10:00:00,209.11,206.04200000000003,190.9452,-0.6191600573146842,-2902.249961680108,3.0,momentum,TREND,30.9872
SOLUSDT,2025-08-24 04:00:00,2025-08-24 10:00:00,210.73,206.04200000000003,190.9452,-1.0,-4434.728755005313,3.0,momentum,TREND,30.9872
NEARUSDT,2025-08-24 11:00:00,2025-08-24 15:00:00,2.718,2.653,2.843,0.5199999999999996,947.7993420138868,3.0,momentum,TREND,36.5671
WIFUSDT,2025-08-24 11:45:00,2025-08-24 13:00:00,0.8684,0.8739,0.884,-0.35256410256410514,-100.24800732839304,4.0,zone,TREND,39.3757
NEARUSDT,2025-08-24 12:00:00,2025-08-24 15:00:00,2.602,2.653,2.843,-1.0,-743.6579452724371,3.0,momentum,TREND,36.5671
HYPEUSDT,2025-08-25 01:30:00,2025-08-25 06:00:00,45.926,45.606,43.259,-0.11998500187476568,-218.757916374229,3.5,zone,TREND,36.4224
BCHUSDT,2025-08-25 04:00:00,2025-08-25 05:00:00,561.1045,571.1,571.1,-1.0,-3646.421018562929,4.0,zone,TREND,30.2577
PIPPINUSDT,2025-08-25 10:00:00,2025-08-25 14:00:00,0.0149,0.01516,0.0183,-0.07647058823529405,-4.6900999979776214,3.5,zone,TREND,31.3149
OPUSDT,2025-08-25 13:00:00,2025-08-25 14:00:00,0.6935,0.7257,0.7257,-1.0,-580.8508459033828,3.5,zone,TREND,38.7174
1000PEPEUSDT,2025-08-25 15:00:00,2025-08-26 01:00:00,0.0106,0.009808,0.0108,3.959999999999986,14.26357872622798,3.5,zone,TREND,36.7986
1000PEPEUSDT,2025-08-25 16:00:00,2025-08-26 10:00:00,0.010137,0.009999999999999998,0.0108,0.3317191283293018,2.467310966531893,3.5,zone,TREND,36.7986
1000PEPEUSDT,2025-08-25 17:00:00,2025-08-26 10:00:00,0.010091,0.009999999999999998,0.0108,0.19825708061002306,1.6388707879883317,3.5,zone,TREND,36.7986
OPUSDT,2025-08-28 22:00:00,2025-08-29 01:00:00,0.7837,0.7289,0.6855,-0.5580448065173115,-986.9747197564614,4.0,momentum,TREND,36.8502
PUMPFUNUSDT,2025-08-28 23:00:00,2025-08-29 16:00:00,0.0035,0.003383,0.0031,-0.29249999999999965,-2.1072270476552184,4.0,momentum,TREND,37.9743
BTCUSDT,2025-08-29 03:30:00,2025-08-29 11:00:00,111683.3,109970.0,113364.4,1.0191541252751246,1830.516875444123,3.5,zone,TREND,39.4946
XRPUSDT,2025-08-29 03:30:00,2025-08-30 05:00:00,2.9412,2.825,3.0073999999999996,1.7552870090634436,2087.084334463991,3.5,zone,TREND,34.6665
XRPUSDT,2025-08-29 11:00:00,2025-08-30 05:00:00,2.8754,2.825,3.0073999999999996,0.5014925373134294,905.2413980807661,3.5,zone,TREND,34.6665
1000PEPEUSDT,2025-08-29 17:00:00,2025-08-30 03:00:00,0.0103,0.009874,0.0111,0.5324999999999989,7.690390275955434,4.0,momentum,TREND,34.048
APTUSDT,2025-08-29 17:00:00,2025-08-30 03:00:00,4.5643,4.269,4.779,1.3754075454122057,2482.9626320924363,3.5,momentum,TREND,39.5586
XRPUSDT,2025-08-30 03:00:00,2025-08-30 05:00:00,2.8116,2.825,3.0073999999999996,-1.0,-240.67926060084505,3.5,zone,TREND,34.6665
SIRENUSDT,2025-08-31 03:00:00,2025-08-31 05:00:00,0.0922,0.0924,0.091,0.16666666666665897,3.662934861588724,3.0,momentum,TREND,32.5582
SIRENUSDT,2025-08-31 04:00:00,2025-08-31 05:00:00,0.09309,0.0924,0.091,-1.0,-12.637125272481796,3.0,momentum,TREND,32.5582
XRPUSDT,2025-09-01 00:45:00,2025-09-01 08:00:00,2.7613,2.7929,3.0537,-0.10807113543091672,-395.8478309919246,4.0,momentum,TREND,35.3563
LTCUSDT,2025-09-01 02:00:00,2025-09-01 07:00:00,110.78,108.56,118.65,0.2820838627700124,516.6147500444833,3.5,momentum,TREND,36.0361
AVAXUSDT,2025-09-01 03:45:00,2025-09-01 07:00:00,23.149,23.117,25.991,0.011259676284306842,41.24245032720359,4.0,momentum,TREND,32.9188
AAVEUSDT,2025-09-01 16:00:00,2025-09-01 23:00:00,315.65,303.53,329.48,0.8763557483730997,3211.3751544575607,4.0,momentum,TREND,38.5921
AAVEUSDT,2025-09-01 20:00:00,2025-09-01 23:00:00,303.47,303.53,329.48,-0.007978723404248081,-15.897896804230884,4.0,momentum,TREND,38.5921
VIRTUALUSDT,2025-09-01 22:00:00,2025-09-02 02:00:00,1.1383,1.0269,1.1695,3.570512820512838,2041.1071238518623,3.5,zone,TREND,31.818
VIRTUALUSDT,2025-09-01 23:00:00,2025-09-03 10:00:00,1.0257,1.0744,1.1695,-1.0,-892.2972794576793,3.5,zone,TREND,31.818
VIRTUALUSDT,2025-09-02 00:00:00,2025-09-03 10:00:00,1.0207,1.0744,1.1695,-1.0,-983.9089097921456,3.5,zone,TREND,31.818
XAUTUSDT,2025-09-02 02:15:00,2025-09-02 07:00:00,3505.18,3489.87,3480.2421,-0.6139249896743514,-1140.927734204449,3.0,momentum,TREND,35.6478
FILUSDT,2025-09-02 23:15:00,2025-09-03 00:00:00,2.27,2.268,2.356,0.023255813953491015,37.05421779851985,3.5,zone,TREND,36.2352
PUMPFUNUSDT,2025-09-04 00:30:00,2025-09-04 03:00:00,0.0041,0.004029,0.0038,-0.23666666666666888,-1.3088957423486693,3.5,zone,TREND,30.4793
AXLUSDT,2025-09-04 05:00:00,2025-09-05 01:00:00,0.3018,0.2912,0.3105,1.218390804597703,195.41191007252053,4.0,momentum,TREND,38.2869
AXLUSDT,2025-09-04 06:00:00,2025-09-05 02:00:00,0.2902,0.2929,0.3105,-0.2523364485981293,-49.774731810924685,4.0,momentum,TREND,38.2869
WIFUSDT,2025-09-04 11:30:00,2025-09-04 20:00:00,0.7977,0.7822,0.8074,1.5979381443298857,285.74383076642084,3.0,momentum,TREND,33.1732
FARTCOINUSDT,2025-09-05 17:15:00,2025-09-06 01:00:00,0.734,0.7573,0.8024,-0.3406432748538009,-430.0400593179447,3.5,momentum,TREND,35.2445
XAUTUSDT,2025-09-05 21:30:00,2025-09-06 02:00:00,3585.75,3585.0,3544.9264,-0.018371726158398497,-33.908060973951635,3.5,zone,TREND,35.8213
PIPPINUSDT,2025-09-06 20:30:00,2025-09-07 14:00:00,0.0205,0.02018,0.0158,-0.0680851063829789,-5.898706400107206,3.5,zone,TREND,30.8184
VIRTUALUSDT,2025-09-07 02:00:00,2025-09-07 15:00:00,1.1082,1.1408,1.033,0.43351063829787095,600.9307145109194,4.0,zone,TREND,32.8041
1000PEPEUSDT,2025-09-08 03:00:00,2025-09-08 17:00:00,0.0099,0.01023,0.0097,1.6499999999999893,6.092859003244344,4.0,momentum,TREND,36.9379
1000PEPEUSDT,2025-09-08 08:00:00,2025-09-08 17:00:00,0.010128,0.01023,0.0097,0.6891891891891843,1.8832473282755258,4.0,momentum,TREND,36.9379
ENAUSDT,2025-09-08 10:00:00,2025-09-08 20:00:00,0.7017,0.7663,0.65,1.2495164410058033,1192.723307907837,5.0,zone,TREND,39.4556
ENAUSDT,2025-09-08 17:00:00,2025-09-11 12:00:00,0.774,0.7563,0.65,-1.0,-326.79880108310795,5.0,zone,TREND,39.4556
APTUSDT,2025-09-09 03:00:00,2025-09-09 13:00:00,4.38,4.462,4.3409,2.097186700767288,1518.9060138591005,3.5,zone,TREND,31.0469
APTUSDT,2025-09-09 04:00:00,2025-09-09 14:00:00,4.444,4.419099999999999,4.3409,-0.49800000000001354,-461.2287773791776,3.5,zone,TREND,31.0469
XPLUSDT,2025-09-09 17:30:00,2025-09-10 02:00:00,0.6379,0.6612,0.7194,-0.28588957055214703,-432.82378084534156,5.0,zone,TREND,38.4208
DOTUSDT,2025-09-09 18:30:00,2025-09-10 00:00:00,4.071,4.1176,3.6891,0.12202147158942302,226.66864668517823,3.5,zone,TREND,30.9839
LINKUSDT,2025-09-10 12:30:00,2025-09-10 18:00:00,23.628,23.444,23.359,-0.6840148698884839,-1269.929707244847,3.5,momentum,TREND,38.8659
WIFUSDT,2025-09-10 12:30:00,2025-09-10 19:00:00,0.8919,0.8837,0.8152,-0.10691003911342876,-152.23972544786113,3.5,momentum,TREND,30.6629
HYPEUSDT,2025-09-11 23:30:00,2025-09-12 07:00:00,56.884,56.525,54.004,-0.12465277777777828,-460.6760738605437,4.0,momentum,TREND,32.4345
LTCUSDT,2025-09-12 05:00:00,2025-09-12 09:00:00,112.49,115.41,110.93,1.8717948717948871,3458.7721508621207,3.5,zone,TREND,35.3002
LTCUSDT,2025-09-12 06:00:00,2025-09-14 13:00:00,115.99,114.85,110.93,-1.0,-1350.3425520489102,3.5,zone,TREND,35.3002
LTCUSDT,2025-09-12 07:00:00,2025-09-14 13:00:00,115.71,114.85,110.93,-1.0,-1018.6794690895275,3.5,zone,TREND,35.3002
SIRENUSDT,2025-09-12 14:00:00,2025-09-12 23:00:00,0.0977,0.09917,0.0922,0.26727272727272755,27.383566556032722,3.0,momentum,TREND,34.0479
1000PEPEUSDT,2025-09-12 23:00:00,2025-09-13 00:00:00,0.0103,0.011500000000000003,0.0101,6.0,22.355574896469125,3.0,momentum,TREND,38.7697
OPUSDT,2025-09-13 01:00:00,2025-09-13 13:00:00,0.7211,0.8160999999999995,0.7116,10.0,1769.922534951217,3.5,zone,TREND,30.0791
VIRTUALUSDT,2025-09-13 21:00:00,2025-09-14 00:00:00,1.2865,1.3496,1.2598,2.363295880149815,1181.1852840759,3.0,momentum,TREND,37.9552
XPLUSDT,2025-09-14 15:15:00,2025-09-15 01:00:00,0.6455,0.6702,0.6738,-0.8727915194346312,-460.8987350477123,4.0,zone,TREND,38.5131
LTCUSDT,2025-09-15 14:00:00,2025-09-15 23:00:00,112.81,113.7,113.9421,-0.7861496334246137,-1465.1331474481615,3.5,zone,TREND,32.8169
LTCUSDT,2025-09-15 16:00:00,2025-09-15 23:00:00,112.15,113.7,113.9421,-0.956790123456794,-2551.6363803872414,3.5,zone,TREND,32.8169
XAUTUSDT,2025-09-16 08:30:00,2025-09-16 15:00:00,3692.0,3683.6,3639.36,-0.1595744680851085,-294.1912404662697,3.5,zone,TREND,37.801
OPUSDT,2025-09-16 16:00:00,2025-09-17 04:00:00,0.7813,0.7719,0.7654,-0.5911949685534559,-173.15998350097516,4.0,momentum,TREND,30.5848
SOLUSDT,2025-09-16 17:00:00,2025-09-17 00:00:00,216.91,236.11,214.475,7.885010266940451,14525.194124770569,3.5,zone,TREND,30.4185
XAUTUSDT,2025-09-16 17:30:00,2025-09-17 01:00:00,3689.8,3686.01,3670.05,-0.19189873417721334,-353.50193238281287,3.0,momentum,TREND,35.367
1000PEPEUSDT,2025-09-17 03:00:00,2025-09-17 04:00:00,0.0115,0.010952,0.0104,-0.49818181818181795,-10.483162978681502,3.5,momentum,TREND,34.2706
DOTUSDT,2025-09-17 19:30:00,2025-09-18 00:00:00,4.2725,4.3862,4.1422,0.8726016884113554,1668.4735289287541,3.5,zone,TREND,36.3682
HBARUSDT,2025-09-17 22:00:00,2025-09-18 10:00:00,0.2355,0.24803,0.2298,2.1982456140350966,239.58208647909436,3.5,zone,TREND,34.1191
DOTUSDT,2025-09-17 22:00:00,2025-09-22 00:00:00,4.4055,4.1721,4.1422,-1.0,-3424.9931543709026,3.5,zone,TREND,36.3682
HBARUSDT,2025-09-18 00:00:00,2025-09-19 10:00:00,0.24215,0.24151,0.2298,-0.0790123456790126,-12.23723346740787,3.5,zone,TREND,34.1191
AAVEUSDT,2025-09-18 14:00:00,2025-09-18 23:00:00,305.7932,308.84,300.1,0.535164757956855,1028.3768841465092,3.5,zone,TREND,32.496
HBARUSDT,2025-09-20 06:00:00,2025-09-20 07:00:00,0.253,0.2448,0.2448,-1.0,-157.98847386025886,5.0,zone,TREND,38.0562
PUMPFUNUSDT,2025-09-20 09:30:00,2025-09-20 14:00:00,0.0069,0.007087,0.0073,-0.46750000000000114,-3.601430687265559,4.0,zone,TREND,38.2684
PIPPINUSDT,2025-09-20 15:15:00,2025-09-20 18:00:00,0.0196,0.01913,0.019880000000000002,1.6785714285714073,9.051639553623776,3.0,zone,RANGE,22.9434
XPLUSDT,2025-09-20 19:30:00,2025-09-21 06:00:00,0.7392,0.7361,0.6338,-0.02941176470588229,-59.703706442926006,4.0,zone,TREND,38.1202
ARBUSDT,2025-09-21 17:00:00,2025-09-21 21:00:00,0.49,0.4853,0.5005,0.44761904761904786,90.50449230051879,3.5,zone,TREND,32.3444
LTCUSDT,2025-09-21 17:00:00,2025-09-21 21:00:00,115.8156,114.84,113.96,-0.5257598620392299,-1012.4176465074784,3.5,zone,TREND,35.099
VIRTUALUSDT,2025-09-21 17:00:00,2025-09-22 05:00:00,1.2661,1.1681,1.2801,7.0,1887.1149458406135,4.0,momentum,TREND,31.1193
FARTCOINUSDT,2025-09-21 17:45:00,2025-09-22 18:00:00,0.7317,0.6156,0.8435,1.038461538461538,2235.653522572398,4.0,zone,TREND,31.5068
VIRTUALUSDT,2025-09-22 00:00:00,2025-09-30 02:00:00,1.1859,1.0123,1.2801,7.173553719008264,3342.8893326319403,4.0,momentum,TREND,31.1193
FARTCOINUSDT,2025-09-22 06:00:00,2025-09-22 18:00:00,0.6348,0.6156,0.8435,0.238213399503722,369.72047918509935,4.0,zone,TREND,31.5068
XAUTUSDT,2025-09-23 09:30:00,2025-09-23 19:00:00,3779.71,3758.98,3713.1352,-0.3113790803727545,-1199.6535514203802,4.0,momentum,TREND,39.1965
PUMPFUNUSDT,2025-09-23 22:30:00,2025-09-24 01:00:00,0.0061,0.005765,0.006265,2.0303030303030396,6.433196422998984,4.0,zone,RANGE,22.6749
1000PEPEUSDT,2025-09-24 03:00:00,2025-09-24 08:00:00,0.0108,0.00967,0.0115,1.6142857142857172,21.700399171087014,4.0,momentum,TREND,30.3337
1000PEPEUSDT,2025-09-24 04:00:00,2025-09-24 08:00:00,0.009553,0.00967,0.0115,-0.7358490566037703,-2.246855489395715,4.0,momentum,TREND,30.3337
ETHUSDT,2025-09-24 13:30:00,2025-09-24 14:00:00,4171.93,4185.75,4532.68,-0.0383090783090775,-73.57207058915581,3.5,zone,TREND,30.51
ENAUSDT,2025-09-24 15:00:00,2025-09-25 04:00:00,0.6422,0.5967,0.6618,2.321428571428563,873.6540151162926,3.5,zone,TREND,32.1603
ENAUSDT,2025-09-24 16:00:00,2025-10-02 08:00:00,0.5998,0.6077,0.6618,-1.0,-151.68937844876328,3.5,zone,TREND,32.1603
PUMPFUNUSDT,2025-09-25 04:30:00,2025-09-25 19:00:00,0.0052,0.005275,0.0062,-0.07500000000000041,-1.4433652384626712,4.0,zone,TREND,34.2727
WIFUSDT,2025-09-25 04:30:00,2025-09-26 04:00:00,0.7662,0.7424,0.8968,0.1822358346094949,350.71049183676814,3.5,momentum,TREND,34.9375
HBARUSDT,2025-09-26 10:00:00,2025-09-26 12:00:00,0.2392,0.20888,0.2418,11.661538461538495,584.0339426997621,3.5,zone,TREND,34.8512
SUIUSDT,2025-09-26 10:00:00,2025-09-26 13:00:00,3.5244,3.1666,3.6447,2.9742310889443107,6892.062819854058,5.0,momentum,TREND,36.3161
AAVEUSDT,2025-09-26 10:00:00,2025-09-26 12:00:00,302.085,262.1,308.0,6.75993237531696,13021.206983971419,3.5,zone,TREND,30.3089
XRPUSDT,2025-09-26 14:15:00,2025-09-26 16:00:00,2.724,2.7619,3.0456,-0.11784825870646655,-239.08110042735106,3.5,zone,TREND,36.8597
PUMPFUNUSDT,2025-09-26 19:30:00,2025-09-27 07:00:00,0.0053,0.005032499999999999,0.0054,2.6750000000000056,5.4236278595600025,4.0,zone,RANGE,21.1796
1000PEPEUSDT,2025-09-28 02:00:00,2025-09-28 07:00:00,0.0096,0.009154,0.0098,2.2299999999999867,9.042879920223667,3.0,zone,TREND,34.4037
DOTUSDT,2025-09-28 10:45:00,2025-09-28 13:00:00,3.8186,3.8292,4.3367,-0.020459370777842417,-41.48335402394232,3.5,zone,TREND,31.7448
WIFUSDT,2025-09-28 10:45:00,2025-09-28 13:00:00,0.7201,0.7184,0.7909,0.024011299435027143,34.46914502232595,3.0,momentum,TREND,36.6732
AXLUSDT,2025-09-28 14:00:00,2025-09-28 17:00:00,0.2945,0.2892,0.3178,0.22746781115879663,107.460769833635,3.5,momentum,TREND,36.8749
WIFUSDT,2025-09-29 10:30:00,2025-09-29 14:00:00,0.716,0.7272,0.7427,-0.41947565543071025,-227.14708786822328,4.0,momentum,TREND,32.6937
PUMPFUNUSDT,2025-09-29 18:45:00,2025-09-30 10:00:00,0.0055,0.005387,0.0058,0.3766666666666647,2.290468487624002,4.0,zone,TREND,31.1051
BCHUSDT,2025-09-30 11:00:00,2025-09-30 13:00:00,558.7,552.6,565.5,0.8970588235294211,1833.3093956731152,3.0,momentum,TREND,38.9674
BCHUSDT,2025-09-30 12:00:00,2025-09-30 20:00:00,551.0,559.7,565.5,-1.0,-2614.7199577632996,3.0,momentum,TREND,38.9674
ARCUSDT,2025-10-01 04:00:00,2025-10-01 11:00:00,0.0206,0.02146,0.0192,0.6142857142857132,17.54212614238137,3.5,zone,TREND,32.6054
AVAXUSDT,2025-10-01 10:00:00,2025-10-01 21:00:00,30.601,30.51,27.101999999999997,-0.026007430694483413,-53.049491846729,3.5,zone,TREND,39.2408
XPLUSDT,2025-10-01 11:15:00,2025-10-01 15:00:00,1.0781,0.9929000000000001,1.1349,1.5,1737.9690868188693,3.0,zone,RANGE,22.822
ARCUSDT,2025-10-02 14:45:00,2025-10-03 00:00:00,0.0222,0.02305,0.0204,0.4722222222222224,17.404055755986754,3.5,zone,TREND,30.5234
ARCUSDT,2025-10-02 18:00:00,2025-10-05 07:00:00,0.02437,0.02197,0.0204,-1.0,-49.140863311021405,3.5,zone,TREND,30.5234
FARTCOINUSDT,2025-10-03 15:30:00,2025-10-04 01:00:00,0.6785,0.6581,0.6121,-0.30722891566265015,-417.7150902805526,3.5,momentum,TREND,35.2719
AXLUSDT,2025-10-04 11:00:00,2025-10-04 12:00:00,0.2784,0.287,0.287,-1.0,-175.91595978631443,3.5,zone,TREND,34.1747
ENAUSDT,2025-10-04 15:00:00,2025-10-04 20:00:00,0.5745,0.5868,0.5868,-1.0,-251.49254486748308,5.0,zone,TREND,30.5606
ETHUSDT,2025-10-06 09:30:00,2025-10-06 10:00:00,4566.21,4558.85,4085.9,-0.015323436946971067,-31.308105777312473,3.5,zone,TREND,36.4202
ETHUSDT,2025-10-06 10:30:00,2025-10-07 06:00:00,4561.47,4666.0,4079.0,0.21665595788339106,442.62706657069856,3.5,zone,TREND,38.1692
BTCUSDT,2025-10-06 15:00:00,2025-10-06 20:00:00,124666.0,125000.0,113409.4,0.029671481619672,121.23738482364281,4.5,zone,TREND,36.1357
FARTCOINUSDT,2025-10-06 15:30:00,2025-10-07 04:00:00,0.6979,0.7213,0.6173,0.29032258064516236,478.0608601277885,3.5,momentum,TREND,38.8995
ARCUSDT,2025-10-07 02:30:00,2025-10-07 03:00:00,0.0218,0.02182,0.0223,-0.039999999999998335,-0.408720263135052,3.5,zone,TREND,34.7314
SOLUSDT,2025-10-07 13:00:00,2025-10-07 14:00:00,204.5317,209.47,209.47,-1.0,-2048.20271170752,3.5,zone,TREND,31.6179
XPLUSDT,2025-10-07 19:45:00,2025-10-07 20:00:00,0.9047,0.9215,1.0198,-0.14596003475238944,-297.4609602858641,3.5,zone,TREND,36.6004
DOGEUSDT,2025-10-08 16:00:00,2025-10-08 19:00:00,0.2446,0.25788,0.2302,0.9222222222222197,270.4437994365548,3.5,zone,TREND,39.6994
SOLUSDT,2025-10-08 17:00:00,2025-10-09 01:00:00,219.4397,226.26,217.039,2.8409630524430383,11571.097017493497,4.0,momentum,TREND,39.3794
